source_crop,crop_type,lat,lon,year,season,survey_date,is_duplicate,satellite_status,valid_cropfusion_sample,rejection_reasons,primary_reason
Coconut,coconut,12.6800422,75.471696,2020,Kharif,2020-10-10,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6800387,75.4716939,2020,Kharif,2020-10-10,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6800345,75.4717063,2020,Kharif,2020-10-10,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6800311,75.4717092,2020,Kharif,2020-10-10,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6800248,75.4717024,2020,Kharif,2020-10-10,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6800415,75.4717146,2020,Kharif,2020-10-10,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571169,75.5190411,2020,Kharif,2020-09-16,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.6571227,75.5190669,2020,Kharif,2020-09-16,False,FULL,True,accepted,accepted
Coconut,coconut,12.6571078,75.5190556,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6581319,75.5174625,2020,Kharif,2020-10-11,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.658061,75.5174605,2020,Kharif,2020-10-11,False,FULL,True,accepted,accepted
Coconut,coconut,12.6571539,75.5191081,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6571351,75.5190893,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6572239,75.5190651,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6572081,75.5190723,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571781,75.5191381,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.657146,75.519123,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6113061,75.4768287,2020,Kharif,2020-08-19,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6111454,75.4768436,2020,Kharif,2020-08-19,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6293141,75.5240379,2020,Kharif,2020-10-01,False,FULL,True,accepted,accepted
Coconut,coconut,12.6293772,75.5240353,2020,Kharif,2020-10-01,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6077769,75.4762366,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6077809,75.4762216,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6077495,75.4762062,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6077492,75.4762065,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6072005,75.4763636,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571688,75.5191314,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6571594,75.5191469,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571282,75.5191565,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.657092,75.5190852,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571147,75.5190955,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6571314,75.5190591,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571799,75.5191422,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6062222,75.5134964,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6061782,75.5134641,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017384,75.4732228,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017234,75.4732583,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017506,75.473259,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017471,75.4732599,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017268,75.4732735,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017886,75.4735609,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018775,75.4735514,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017589,75.4734878,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018237,75.4735746,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018298,75.473547,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018289,75.473547,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018942,75.4735247,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018839,75.4735205,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6071944,75.4764091,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6054079,75.4779797,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6055363,75.4779641,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6055153,75.4778684,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6073036,75.4779674,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6073407,75.4779693,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6571486,75.5190649,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571274,75.5190777,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.657117,75.5190766,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571106,75.5190635,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6571116,75.5190753,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6570654,75.5192098,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6571141,75.5192164,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017193,75.4732519,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017297,75.4732606,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017296,75.4732601,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017193,75.4732399,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017277,75.4732481,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016805,75.4731332,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.601686,75.4731838,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016968,75.4732012,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016964,75.4732011,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018859,75.4735487,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6019042,75.4735539,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.601919,75.4735481,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6019115,75.4735077,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018735,75.4735378,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6019231,75.4735208,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6019208,75.4735704,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6019211,75.4734985,2020,Kharif,2020-09-17,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6570355,75.5192238,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6570823,75.5192347,2020,Kharif,2020-09-16,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6418548,75.5164326,2020,Kharif,2020-09-18,False,FULL,True,accepted,accepted
Coconut,coconut,12.6418243,75.51637,2020,Kharif,2020-09-18,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.6418237,75.516375,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6418644,75.516391,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6418564,75.5163466,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6419008,75.5167553,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6419005,75.5167545,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6072454,75.4777464,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6072935,75.4777149,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6010635,75.5402773,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6010556,75.540274,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016967,75.4732048,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016928,75.4732058,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016821,75.4731975,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016556,75.4731657,2020,Kharif,2020-10-07,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016678,75.4731745,2020,Kharif,2020-10-08,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.6016676,75.4731748,2020,Kharif,2020-10-08,False,FULL,True,accepted,accepted
Coconut,coconut,12.6016512,75.4732003,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016536,75.4732044,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016405,75.4732322,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016539,75.4732024,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.60888,75.5024228,2020,Kharif,2020-09-18,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.6088895,75.5025289,2020,Kharif,2020-09-18,False,FULL,True,accepted,accepted
Coconut,coconut,12.6124036,75.5060886,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6124106,75.5060957,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6124015,75.5061142,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538672,75.5217805,2020,Kharif,2020-09-22,False,FULL,True,accepted,accepted
Coconut,coconut,12.653862,75.5217783,2020,Kharif,2020-09-22,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.6538525,75.5217762,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538553,75.5217716,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538606,75.5218214,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538218,75.5217833,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.653841,75.5218033,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538378,75.5218054,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538252,75.521791,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538547,75.5217956,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6053716,75.4756739,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6053705,75.4756757,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6046831,75.4752976,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.604753,75.4753409,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6015311,75.5397582,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016276,75.473206,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.601628,75.4732028,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016659,75.4731944,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016646,75.473195,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017271,75.4732053,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017277,75.4732052,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016528,75.473164,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6017002,75.4732061,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6017002,75.4732004,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538798,75.5217636,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538671,75.5217413,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538757,75.521778,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538753,75.5217911,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538799,75.5217361,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538933,75.5217363,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538977,75.5218084,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538649,75.5217521,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538763,75.5217539,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6124007,75.5061139,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6123916,75.5061114,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.612393,75.5060879,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6123605,75.5061162,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6123846,75.5061115,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6147919,75.5042891,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6146546,75.5043219,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6119792,75.502575,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.612038,75.5027898,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6118298,75.5027049,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6117576,75.502747,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6130405,75.5036657,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6130424,75.5036697,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016941,75.4732167,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016744,75.4731832,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016676,75.4731825,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.601671,75.4731865,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016806,75.4731693,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016656,75.4731989,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016662,75.4731982,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538558,75.5218179,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538598,75.5218271,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6538644,75.5218606,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6538637,75.5218711,2020,Kharif,2020-09-22,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540661,75.5217189,2020,Kharif,2020-09-23,False,FULL,True,accepted,accepted
Coconut,coconut,12.6540679,75.5217148,2020,Kharif,2020-09-23,False,FULL,True,accepted,accepted
Coconut,coconut,12.6540613,75.5217017,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540565,75.521704,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540046,75.5217149,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6146263,75.5043476,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6146265,75.5043481,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6146547,75.5043342,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6146859,75.5043993,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6146522,75.5043724,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6146158,75.5043592,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.614618,75.50437,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6146388,75.5043126,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6129952,75.5037967,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6130083,75.5038415,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6129958,75.5038307,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6128773,75.5038096,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6128764,75.5037843,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6129805,75.5042843,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6016124,75.473236,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016089,75.4732279,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018412,75.4732796,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018635,75.4733148,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018985,75.4737805,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018975,75.4737813,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540137,75.5217137,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540635,75.5217422,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540578,75.5216757,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540378,75.5216856,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540508,75.5216914,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540511,75.521696,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540765,75.5216779,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540694,75.5217133,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6146398,75.5043404,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6146306,75.5043312,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.615326,75.5031594,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6153875,75.5032155,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6154423,75.5031727,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6153737,75.5032016,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6153244,75.5032344,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6129263,75.5043745,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6129261,75.5043746,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6128545,75.5044608,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6128668,75.5044482,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6129627,75.5044156,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6129627,75.5044156,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6131149,75.5038877,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018272,75.4737678,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018277,75.4737692,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018896,75.4735292,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6019213,75.4735271,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018798,75.4735269,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018814,75.4735202,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540857,75.521714,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540897,75.5217142,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.654063,75.5216948,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540788,75.5217175,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540995,75.5216744,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540375,75.5217094,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6540382,75.5217187,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6540367,75.5217203,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6543303,75.5229183,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6543305,75.5228991,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6154187,75.5032574,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6142962,75.5043388,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6142804,75.5043589,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6142947,75.5043262,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.614295,75.5043279,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6154465,75.5043574,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6154263,75.5043939,2020,Kharif,2020-09-18,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6128801,75.503598,2020,Kharif,2020-08-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6016753,75.4730829,2020,Kharif,2020-10-14,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.6016757,75.473181,2020,Kharif,2020-10-14,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.593805,75.4959283,2020,Kharif,2020-08-24,False,FULL,True,accepted,accepted
Pepper (Black),pepper,12.59385,75.4957933,2020,Kharif,2020-08-24,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018553,75.4735457,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018556,75.4735446,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018777,75.4736843,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018868,75.4736787,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018493,75.4737131,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6019141,75.4736598,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6018791,75.4736888,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6018735,75.4736801,2020,Kharif,2020-10-08,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.654301,75.5228509,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6542998,75.5228887,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.6542954,75.522875,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6543051,75.5228567,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Pepper (Black),pepper,12.658466,75.5250113,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
Coconut,coconut,12.6584565,75.525025,2020,Kharif,2020-09-23,True,FULL,False,duplicate,duplicate
